,Volatilidade_data,Volatilidade_IMAB,Volatilidade_IHFA,Volatilidade_IMAB5,Volatilidade_CDI,Volatilidade_port1,Volatilidade_port4,Volatilidade_port8,Volatilidade_IBOV
287,2013-04-09,0.0738,0.015,0.024,0.0004,0.0142,0.0285,0.0346,0.1691
288,2013-04-10,0.0738,0.0151,0.024,0.0004,0.0142,0.0285,0.0348,0.1688
289,2013-04-11,0.0738,0.015,0.024,0.0004,0.0142,0.0285,0.0347,0.1695
290,2013-04-12,0.0739,0.0153,0.0245,0.0004,0.0144,0.0287,0.0348,0.161
291,2013-04-15,0.0739,0.0158,0.0245,0.0004,0.0147,0.0293,0.0353,0.1728
292,2013-04-16,0.0739,0.0159,0.0245,0.0004,0.0148,0.0294,0.0354,0.177
293,2013-04-17,0.0739,0.0159,0.0245,0.0004,0.0148,0.0296,0.0356,0.1802
294,2013-04-18,0.0751,0.0164,0.0256,0.0004,0.015,0.0296,0.0355,0.1795
295,2013-04-19,0.0751,0.0164,0.0256,0.0004,0.015,0.0297,0.0355,0.1814
296,2013-04-22,0.0751,0.0164,0.0257,0.0004,0.015,0.0297,0.0355,0.1821
297,2013-04-23,0.0748,0.0163,0.0255,0.0004,0.0151,0.0297,0.0356,0.1838
298,2013-04-24,0.0748,0.0163,0.0255,0.0004,0.015,0.0297,0.0356,0.1826
299,2013-04-25,0.075,0.0163,0.0255,0.0004,0.015,0.0297,0.0356,0.1824
300,2013-04-26,0.0747,0.0164,0.0255,0.0004,0.0151,0.0297,0.0355,0.1837
301,2013-04-29,0.0746,0.0164,0.0255,0.0004,0.015,0.0296,0.0354,0.1848
302,2013-04-30,0.0747,0.0164,0.0255,0.0004,0.015,0.0297,0.0354,0.189
303,2013-05-02,0.075,0.0163,0.0255,0.0004,0.015,0.0296,0.0354,0.1898
304,2013-05-03,0.0751,0.0163,0.0255,0.0004,0.015,0.0296,0.0354,0.1896
305,2013-05-06,0.0745,0.0161,0.0253,0.0003,0.015,0.0296,0.0354,0.1883
306,2013-05-07,0.0745,0.0161,0.0253,0.0003,0.015,0.0295,0.035,0.1879
307,2013-05-08,0.0721,0.016,0.0249,0.0003,0.015,0.0295,0.035,0.1879
308,2013-05-09,0.0701,0.016,0.0248,0.0003,0.0149,0.0292,0.0348,0.1852
309,2013-05-10,0.0681,0.0159,0.0246,0.0003,0.0149,0.0291,0.0346,0.1848
310,2013-05-13,0.0667,0.0159,0.0245,0.0003,0.0149,0.0291,0.0346,0.1846
311,2013-05-14,0.065,0.0159,0.0243,0.0003,0.0148,0.029,0.0344,0.1836
312,2013-05-15,0.0651,0.0159,0.0243,0.0003,0.0148,0.029,0.0344,0.184
313,2013-05-16,0.0652,0.016,0.0244,0.0003,0.0148,0.029,0.0344,0.1834
314,2013-05-17,0.0653,0.016,0.0245,0.0003,0.0148,0.029,0.0344,0.1833
315,2013-05-20,0.0654,0.016,0.0245,0.0003,0.0148,0.029,0.0344,0.1844
316,2013-05-21,0.0652,0.0159,0.0245,0.0003,0.0148,0.029,0.0344,0.1856
317,2013-05-22,0.0652,0.0159,0.0245,0.0003,0.0148,0.029,0.0342,0.1854
318,2013-05-23,0.065,0.0161,0.0244,0.0003,0.0148,0.029,0.0342,0.1854
319,2013-05-24,0.0613,0.016,0.023,0.0003,0.0148,0.029,0.0341,0.1844
320,2013-05-28,0.0615,0.0154,0.0224,0.0003,0.0148,0.029,0.0341,0.1806
321,2013-05-29,0.0616,0.0154,0.0225,0.0003,0.0147,0.0289,0.0341,0.1872
322,2013-05-31,0.0647,0.0157,0.0258,0.0003,0.0155,0.0296,0.0346,0.1904
323,2013-06-03,0.0647,0.0159,0.0257,0.0003,0.0155,0.0296,0.0346,0.1912
324,2013-06-04,0.0651,0.016,0.0258,0.0003,0.0154,0.0296,0.0346,0.1908
325,2013-06-05,0.0649,0.0161,0.0258,0.0003,0.0155,0.0298,0.0351,0.1951
326,2013-06-06,0.0648,0.0162,0.026,0.0003,0.0155,0.0297,0.0351,0.195
327,2013-06-07,0.0617,0.016,0.0254,0.0003,0.0155,0.0298,0.0351,0.1995
328,2013-06-10,0.0679,0.0161,0.0259,0.0003,0.0156,0.03,0.0355,0.1994
329,2013-06-11,0.0681,0.0165,0.026,0.0003,0.0159,0.0307,0.037,0.2068
330,2013-06-12,0.0681,0.0164,0.0261,0.0003,0.016,0.0308,0.0371,0.1945
331,2013-06-13,0.0705,0.0165,0.0266,0.0003,0.0163,0.0314,0.038,0.1986
332,2013-06-14,0.0707,0.0165,0.0269,0.0003,0.0163,0.0314,0.038,0.202
333,2013-06-17,0.0712,0.0165,0.0274,0.0003,0.0164,0.0314,0.038,0.2018
334,2013-06-18,0.0726,0.0165,0.0284,0.0002,0.0164,0.0313,0.0382,0.2027
335,2013-06-19,0.0756,0.0165,0.0288,0.0002,0.0163,0.0315,0.0388,0.2097
336,2013-06-20,0.0776,0.0166,0.0289,0.0002,0.0163,0.0316,0.0406,0.2105
337,2013-06-21,0.0785,0.0167,0.0292,0.0002,0.0161,0.0316,0.0406,0.2146
338,2013-06-24,0.0794,0.0171,0.0308,0.0002,0.0161,0.0316,0.0407,0.2181
339,2013-06-25,0.0795,0.0171,0.0312,0.0002,0.0163,0.0319,0.041,0.2222
340,2013-06-26,0.0795,0.0171,0.0312,0.0002,0.0163,0.0319,0.0411,0.2228
341,2013-06-27,0.0796,0.0172,0.0313,0.0002,0.0163,0.0319,0.041,0.2237
342,2013-06-28,0.0806,0.0174,0.0315,0.0002,0.0163,0.0318,0.041,0.2236
343,2013-07-01,0.0807,0.0174,0.0315,0.0002,0.0162,0.0318,0.041,0.2235
344,2013-07-02,0.0808,0.0174,0.0316,0.0002,0.0162,0.032,0.041,0.2349
345,2013-07-03,0.0808,0.0174,0.0316,0.0002,0.0162,0.0317,0.0407,0.2341
346,2013-07-05,0.0816,0.0174,0.0317,0.0002,0.0161,0.0316,0.0406,0.2339
347,2013-07-08,0.0816,0.0174,0.0318,0.0002,0.0161,0.0316,0.0406,0.2337
348,2013-07-10,0.0815,0.0173,0.0317,0.0002,0.0161,0.0314,0.0405,0.233
349,2013-07-11,0.0817,0.0174,0.0317,0.0002,0.0161,0.0315,0.0406,0.2374
350,2013-07-12,0.0816,0.0174,0.0317,0.0002,0.0161,0.0316,0.0405,0.2394
351,2013-07-15,0.0818,0.0176,0.0317,0.0002,0.0162,0.0317,0.0404,0.2452
352,2013-07-16,0.0818,0.0176,0.0317,0.0002,0.0161,0.0317,0.0404,0.2454
353,2013-07-17,0.0821,0.0176,0.0317,0.0002,0.0161,0.0316,0.0404,0.2446
354,2013-07-18,0.0824,0.0176,0.0317,0.0002,0.0161,0.0317,0.0404,0.2446
355,2013-07-19,0.0826,0.0176,0.0317,0.0002,0.0161,0.0315,0.0402,0.2436
356,2013-07-22,0.0827,0.0176,0.0318,0.0002,0.0162,0.0316,0.0401,0.2489
357,2013-07-23,0.0827,0.0176,0.0318,0.0002,0.0161,0.0315,0.04,0.2391
358,2013-07-24,0.0826,0.0177,0.0317,0.0002,0.0161,0.0315,0.0401,0.236
359,2013-07-25,0.0826,0.0177,0.0316,0.0002,0.0161,0.0315,0.0401,0.2349
360,2013-07-26,0.0825,0.0177,0.0316,0.0002,0.0161,0.0315,0.0401,0.2351
361,2013-07-29,0.0831,0.0177,0.0317,0.0002,0.016,0.0311,0.0396,0.2332
362,2013-07-30,0.0832,0.0176,0.0319,0.0002,0.016,0.0311,0.0395,0.2338
363,2013-07-31,0.0832,0.0177,0.0317,0.0002,0.0159,0.0309,0.0394,0.2327
364,2013-08-01,0.0838,0.0178,0.032,0.0002,0.0159,0.0309,0.0394,0.236
365,2013-08-05,0.084,0.0178,0.0321,0.0002,0.0159,0.0309,0.0393,0.2373
366,2013-08-06,0.0841,0.0178,0.0321,0.0002,0.016,0.031,0.0395,0.2393
367,2013-08-07,0.0841,0.0177,0.0321,0.0002,0.0159,0.031,0.0394,0.2378
368,2013-08-08,0.0841,0.0177,0.0321,0.0002,0.016,0.0312,0.0394,0.2431
369,2013-08-09,0.0841,0.0177,0.0321,0.0002,0.016,0.0311,0.0391,0.246
370,2013-08-13,0.0854,0.0178,0.0326,0.0002,0.016,0.0311,0.0394,0.2478
371,2013-08-14,0.0856,0.0178,0.0327,0.0002,0.0161,0.0311,0.0396,0.2482
372,2013-08-15,0.0857,0.0178,0.0327,0.0002,0.016,0.0311,0.0396,0.2461
373,2013-08-16,0.0857,0.0179,0.0328,0.0002,0.0159,0.0309,0.0396,0.2472
374,2013-08-19,0.0859,0.0179,0.033,0.0002,0.016,0.031,0.0401,0.247
375,2013-08-20,0.0872,0.0178,0.0337,0.0002,0.016,0.031,0.0401,0.2498
376,2013-08-21,0.0881,0.0179,0.034,0.0002,0.016,0.031,0.0404,0.2489
377,2013-08-22,0.0881,0.0179,0.034,0.0003,0.0161,0.0311,0.0404,0.252
378,2013-08-23,0.0891,0.0182,0.0348,0.0003,0.0162,0.0312,0.0404,0.2538
379,2013-08-26,0.0893,0.0182,0.0348,0.0003,0.0162,0.031,0.0404,0.2552
380,2013-08-27,0.0893,0.0182,0.0348,0.0003,0.0162,0.0312,0.0406,0.2595
381,2013-08-28,0.0892,0.0183,0.0349,0.0003,0.0162,0.0312,0.0406,0.2586
382,2013-08-29,0.0899,0.0186,0.0352,0.0003,0.0162,0.0312,0.0406,0.2576
383,2013-08-30,0.0899,0.0186,0.0352,0.0003,0.0162,0.0312,0.0406,0.2575
384,2013-09-03,0.0898,0.0187,0.0352,0.0003,0.0163,0.0313,0.0407,0.2658
385,2013-09-04,0.0898,0.0187,0.0352,0.0003,0.0162,0.0312,0.0407,0.2658
386,2013-09-05,0.0898,0.0187,0.0352,0.0003,0.0162,0.0312,0.0407,0.2669
387,2013-09-06,0.0898,0.0189,0.0353,0.0003,0.0163,0.0314,0.0406,0.2677
388,2013-09-09,0.0898,0.0189,0.0353,0.0003,0.0163,0.0315,0.0406,0.2652
389,2013-09-10,0.0898,0.019,0.0353,0.0003,0.0163,0.0315,0.0406,0.2649
390,2013-09-11,0.0898,0.0189,0.0352,0.0003,0.0163,0.0315,0.0406,0.2653
391,2013-09-12,0.0899,0.0189,0.0353,0.0003,0.0163,0.0315,0.0406,0.2617
392,2013-09-13,0.0899,0.0189,0.0353,0.0003,0.0163,0.0315,0.0406,0.2623
393,2013-09-16,0.0899,0.0189,0.0353,0.0003,0.0163,0.0315,0.0406,0.2577
394,2013-09-17,0.0899,0.0189,0.0353,0.0003,0.0163,0.0315,0.0406,0.2578
395,2013-09-18,0.0916,0.0191,0.0358,0.0003,0.0165,0.032,0.0411,0.2548
396,2013-09-19,0.0916,0.0191,0.0358,0.0003,0.0165,0.0321,0.0411,0.2546
397,2013-09-20,0.0916,0.0191,0.0358,0.0003,0.0165,0.0321,0.0411,0.2533
398,2013-09-23,0.0916,0.0191,0.0358,0.0003,0.0165,0.032,0.041,0.2497
399,2013-09-24,0.0916,0.0191,0.0358,0.0003,0.0165,0.032,0.041,0.2495
400,2013-09-25,0.0917,0.0192,0.0358,0.0003,0.0165,0.032,0.041,0.2494
401,2013-09-26,0.0918,0.0192,0.0358,0.0003,0.0165,0.0319,0.0406,0.2412
402,2013-09-27,0.0918,0.0192,0.0358,0.0003,0.0165,0.0319,0.0406,0.241
403,2013-09-30,0.0918,0.0194,0.0358,0.0003,0.0165,0.0319,0.0399,0.2419
404,2013-10-01,0.0917,0.0194,0.0358,0.0004,0.0166,0.032,0.0399,0.2383
405,2013-10-02,0.0917,0.0195,0.0358,0.0004,0.0166,0.032,0.0399,0.2358
406,2013-10-03,0.0917,0.0195,0.0359,0.0004,0.0165,0.032,0.0399,0.2371
407,2013-10-04,0.0917,0.0195,0.0359,0.0004,0.0165,0.0319,0.0398,0.2369
408,2013-10-07,0.0917,0.0195,0.0359,0.0004,0.0165,0.0319,0.0398,0.2374
409,2013-10-08,0.0907,0.0191,0.0352,0.0004,0.0165,0.0318,0.0399,0.2372
410,2013-10-09,0.0907,0.0191,0.0352,0.0004,0.0165,0.0318,0.0399,0.2199
411,2013-10-10,0.0907,0.0191,0.0354,0.0004,0.0163,0.0315,0.0398,0.2199
412,2013-10-11,0.0907,0.0191,0.0354,0.0004,0.0163,0.0315,0.0398,0.2199
413,2013-10-14,0.0903,0.0191,0.0354,0.0004,0.0164,0.0316,0.0398,0.222
414,2013-10-15,0.0903,0.0191,0.0354,0.0004,0.0164,0.0316,0.0398,0.2229
415,2013-10-16,0.0903,0.0191,0.0354,0.0004,0.0164,0.0317,0.0399,0.2207
416,2013-10-17,0.0902,0.0191,0.0354,0.0004,0.0164,0.0317,0.0399,0.2161
417,2013-10-18,0.0902,0.0192,0.0354,0.0004,0.0164,0.0317,0.0399,0.2112
418,2013-10-21,0.0902,0.0192,0.0354,0.0004,0.0164,0.0316,0.0399,0.2121
419,2013-10-22,0.0901,0.0192,0.0354,0.0004,0.0164,0.0317,0.04,0.2116
420,2013-10-23,0.0901,0.0193,0.0355,0.0004,0.0164,0.0317,0.04,0.2154
421,2013-10-24,0.0901,0.0193,0.0355,0.0004,0.0164,0.0317,0.04,0.2163
422,2013-10-25,0.0901,0.0193,0.0355,0.0004,0.0164,0.0317,0.04,0.2138
423,2013-10-28,0.0901,0.0193,0.0355,0.0004,0.0165,0.0317,0.04,0.2157
424,2013-10-29,0.0902,0.0194,0.0355,0.0004,0.0165,0.0317,0.0399,0.2159
425,2013-10-30,0.0902,0.0194,0.0355,0.0004,0.0163,0.0316,0.0399,0.2151
426,2013-10-31,0.0902,0.0196,0.0356,0.0004,0.0163,0.0316,0.04,0.2148
427,2013-11-01,0.0905,0.0196,0.0356,0.0005,0.0163,0.0316,0.0399,0.2148
428,2013-11-04,0.0905,0.0196,0.0356,0.0005,0.0163,0.0316,0.0399,0.2131
429,2013-11-05,0.0906,0.0197,0.0357,0.0005,0.0163,0.0316,0.0399,0.214
430,2013-11-06,0.0906,0.0197,0.0357,0.0005,0.0163,0.0316,0.04,0.2122
431,2013-11-07,0.0913,0.0197,0.0359,0.0005,0.0164,0.0317,0.0401,0.2116
432,2013-11-08,0.0913,0.0197,0.036,0.0005,0.0164,0.0317,0.0401,0.2079
433,2013-11-11,0.0913,0.0197,0.036,0.0005,0.0164,0.0317,0.0402,0.2082
434,2013-11-12,0.0917,0.0197,0.0361,0.0005,0.0164,0.0316,0.04,0.2027
435,2013-11-13,0.0918,0.0196,0.0362,0.0005,0.0164,0.0317,0.0401,0.2
436,2013-11-14,0.0917,0.0197,0.0363,0.0005,0.0166,0.0319,0.04,0.203
437,2013-11-18,0.0917,0.0197,0.0363,0.0005,0.0166,0.0319,0.04,0.2049
438,2013-11-19,0.0919,0.0197,0.0364,0.0005,0.0167,0.0321,0.0401,0.2105
439,2013-11-21,0.0923,0.0198,0.0366,0.0005,0.0167,0.0321,0.0401,0.2097
440,2013-11-22,0.0922,0.0198,0.0366,0.0005,0.0167,0.0321,0.0401,0.2097
441,2013-11-25,0.0924,0.0198,0.0366,0.0005,0.0167,0.0321,0.0401,0.2065
442,2013-11-26,0.0923,0.0198,0.0366,0.0005,0.0167,0.032,0.0398,0.2089
443,2013-11-27,0.0923,0.02,0.0366,0.0005,0.0167,0.032,0.0398,0.206
444,2013-11-29,0.0925,0.0202,0.0367,0.0005,0.0168,0.032,0.0397,0.2051
445,2013-12-02,0.0928,0.0202,0.0368,0.0005,0.0168,0.0321,0.0395,0.2084
446,2013-12-03,0.0927,0.0202,0.0367,0.0005,0.0168,0.0322,0.0396,0.2048
447,2013-12-04,0.0927,0.0202,0.0367,0.0005,0.0168,0.0321,0.0396,0.2046
448,2013-12-05,0.0924,0.02,0.0364,0.0005,0.0168,0.0322,0.0396,0.2058
449,2013-12-06,0.0924,0.02,0.0364,0.0005,0.0167,0.0319,0.0395,0.2059
450,2013-12-09,0.0925,0.02,0.0365,0.0005,0.0167,0.0319,0.0395,0.1964
451,2013-12-10,0.0927,0.02,0.0365,0.0005,0.0167,0.0318,0.0392,0.1964
452,2013-12-11,0.0927,0.02,0.0366,0.0005,0.0167,0.0318,0.0394,0.198
453,2013-12-12,0.0927,0.02,0.0366,0.0005,0.0166,0.0316,0.0392,0.1906
454,2013-12-13,0.0927,0.02,0.0366,0.0005,0.0165,0.0315,0.0392,0.1895
455,2013-12-16,0.0927,0.02,0.0366,0.0006,0.0165,0.0315,0.0391,0.1897
456,2013-12-17,0.0927,0.02,0.0366,0.0006,0.0165,0.0315,0.039,0.1893
457,2013-12-18,0.0927,0.0202,0.0366,0.0006,0.0165,0.0314,0.0389,0.1903
458,2013-12-19,0.0928,0.0203,0.0366,0.0006,0.0165,0.0315,0.0389,0.194
459,2013-12-20,0.0929,0.0203,0.0366,0.0006,0.0165,0.0314,0.0389,0.1946
460,2013-12-23,0.0929,0.0203,0.0367,0.0006,0.0165,0.0314,0.0389,0.194
461,2013-12-26,0.0929,0.0203,0.0367,0.0006,0.0165,0.0314,0.0389,0.1865
462,2013-12-27,0.093,0.0203,0.0367,0.0006,0.0164,0.0313,0.0388,0.1856
463,2013-12-30,0.093,0.0204,0.0367,0.0006,0.0164,0.0313,0.0388,0.1828
464,2014-01-02,0.0928,0.0202,0.0367,0.0006,0.0164,0.0313,0.0388,0.1868
465,2014-01-03,0.0927,0.0203,0.0367,0.0006,0.0164,0.0313,0.0388,0.1887
466,2014-01-06,0.0927,0.0203,0.0367,0.0006,0.0164,0.0313,0.0388,0.1887
467,2014-01-07,0.0927,0.0203,0.0367,0.0006,0.0164,0.0313,0.0388,0.189
468,2014-01-08,0.0927,0.0204,0.0367,0.0006,0.0164,0.0313,0.0388,0.1892
469,2014-01-09,0.0927,0.0204,0.0366,0.0006,0.0165,0.0315,0.0388,0.1885
470,2014-01-10,0.0927,0.0206,0.0367,0.0006,0.0165,0.0314,0.0387,0.1863
471,2014-01-13,0.0927,0.0207,0.0367,0.0006,0.0165,0.0314,0.0388,0.1865
472,2014-01-14,0.0928,0.0208,0.0367,0.0006,0.0165,0.0314,0.0388,0.1858
473,2014-01-15,0.0928,0.0208,0.0368,0.0006,0.0165,0.0315,0.0389,0.186
474,2014-01-16,0.0928,0.0208,0.0367,0.0006,0.0165,0.0315,0.039,0.186
475,2014-01-17,0.0929,0.0209,0.0368,0.0006,0.0165,0.0315,0.0389,0.1869
476,2014-01-21,0.0928,0.0211,0.0368,0.0006,0.0163,0.031,0.0378,0.1881
477,2014-01-22,0.0928,0.0211,0.0368,0.0006,0.0163,0.031,0.0378,0.19
478,2014-01-23,0.0933,0.0211,0.0366,0.0006,0.0164,0.0312,0.038,0.1934
479,2014-01-24,0.0934,0.0213,0.0366,0.0006,0.0164,0.0313,0.0384,0.1899
480,2014-01-27,0.0934,0.0214,0.0366,0.0006,0.0164,0.0313,0.0386,0.187
481,2014-01-28,0.0935,0.0214,0.0366,0.0006,0.0164,0.0313,0.0386,0.183
482,2014-01-29,0.0935,0.0214,0.0367,0.0006,0.0164,0.0314,0.0389,0.1824
483,2014-01-30,0.0935,0.0216,0.0368,0.0006,0.0164,0.0314,0.039,0.1825
484,2014-01-31,0.0935,0.0216,0.0368,0.0006,0.0165,0.0314,0.039,0.1813
485,2014-02-03,0.0934,0.0218,0.0368,0.0006,0.0166,0.032,0.04,0.1892
486,2014-02-04,0.0934,0.0218,0.0368,0.0006,0.0167,0.0321,0.04,0.191
487,2014-02-05,0.0935,0.0218,0.037,0.0006,0.0167,0.0321,0.04,0.1906
488,2014-02-06,0.0934,0.0218,0.037,0.0006,0.0168,0.0322,0.04,0.196
489,2014-02-07,0.0935,0.0218,0.0372,0.0006,0.0169,0.0323,0.0401,0.1933
490,2014-02-10,0.0935,0.0219,0.0372,0.0006,0.0169,0.0323,0.0401,0.193
491,2014-02-11,0.0935,0.0219,0.0371,0.0006,0.0168,0.0323,0.0401,0.1958
492,2014-02-12,0.0934,0.022,0.0371,0.0006,0.0168,0.0323,0.0401,0.1958
493,2014-02-13,0.0936,0.0221,0.0371,0.0006,0.0168,0.0322,0.0402,0.1962
494,2014-02-14,0.0936,0.0221,0.0372,0.0006,0.0168,0.0323,0.0403,0.1963
495,2014-02-18,0.0937,0.0221,0.0374,0.0006,0.0168,0.0322,0.0405,0.2052
496,2014-02-19,0.0937,0.0221,0.0373,0.0006,0.0168,0.0322,0.0404,0.2066
497,2014-02-20,0.0939,0.0222,0.0374,0.0006,0.0168,0.0322,0.0405,0.2058
498,2014-02-21,0.094,0.0222,0.0374,0.0006,0.0168,0.0322,0.0407,0.2054
499,2014-02-24,0.094,0.0223,0.0374,0.0006,0.0168,0.0323,0.0409,0.2047
500,2014-02-25,0.094,0.0223,0.0374,0.0006,0.0167,0.0322,0.041,0.2043
501,2014-02-26,0.094,0.0224,0.0374,0.0006,0.0167,0.0322,0.0411,0.2034
502,2014-02-27,0.0943,0.0225,0.0375,0.0006,0.0168,0.0325,0.0413,0.2026
503,2014-02-28,0.0944,0.0226,0.0375,0.0007,0.0168,0.0324,0.0414,0.2003
504,2014-03-05,0.0944,0.0226,0.0375,0.0007,0.0168,0.0324,0.0415,0.1965
505,2014-03-06,0.0944,0.0227,0.0374,0.0007,0.0168,0.0324,0.0415,0.1978
506,2014-03-07,0.0944,0.0228,0.0374,0.0007,0.0167,0.0324,0.0415,0.2003
507,2014-03-10,0.0946,0.0228,0.0375,0.0007,0.0168,0.0325,0.0415,0.2014
508,2014-03-11,0.0945,0.0228,0.0375,0.0007,0.0168,0.0325,0.0415,0.1998
509,2014-03-12,0.0944,0.0229,0.0375,0.0007,0.0168,0.0325,0.0413,0.1992
510,2014-03-13,0.0944,0.0229,0.0375,0.0007,0.0168,0.0325,0.0414,0.1978
511,2014-03-14,0.0944,0.0229,0.0375,0.0007,0.0168,0.0325,0.0414,0.1938
512,2014-03-17,0.0944,0.0229,0.0375,0.0007,0.0168,0.0325,0.0415,0.1915
513,2014-03-18,0.0944,0.0229,0.0375,0.0007,0.0169,0.0326,0.0415,0.1973
514,2014-03-19,0.0944,0.023,0.0375,0.0007,0.0169,0.0326,0.0415,0.1968
515,2014-03-20,0.0943,0.023,0.0375,0.0007,0.0169,0.0327,0.0414,0.1992
516,2014-03-21,0.0943,0.023,0.0375,0.0007,0.0168,0.0325,0.0414,0.199
517,2014-03-24,0.0944,0.023,0.0376,0.0007,0.0168,0.0325,0.0414,0.2009
518,2014-03-25,0.0946,0.0231,0.0376,0.0007,0.0168,0.0325,0.0415,0.1981
519,2014-03-26,0.0947,0.0232,0.0376,0.0007,0.0168,0.0325,0.0414,0.1982
520,2014-03-27,0.0945,0.0237,0.0376,0.0007,0.0169,0.0327,0.0415,0.2097
521,2014-03-28,0.0941,0.0237,0.0376,0.0007,0.0168,0.0326,0.0414,0.2096
522,2014-03-31,0.094,0.0238,0.0376,0.0007,0.0168,0.0327,0.0415,0.211
523,2014-04-01,0.0939,0.0237,0.0376,0.0007,0.0168,0.0327,0.0415,0.2102
524,2014-04-02,0.0939,0.0238,0.0376,0.0007,0.017,0.0329,0.0415,0.2134
525,2014-04-03,0.0928,0.0238,0.0375,0.0007,0.017,0.0329,0.0414,0.213
526,2014-04-04,0.0928,0.0245,0.0375,0.0007,0.017,0.0329,0.0415,0.2133
527,2014-04-07,0.0928,0.0249,0.0375,0.0007,0.017,0.0329,0.0414,0.2171
528,2014-04-08,0.0928,0.0251,0.0375,0.0007,0.017,0.0329,0.0414,0.2181
529,2014-04-09,0.0928,0.0251,0.0375,0.0007,0.017,0.0329,0.0414,0.2185
530,2014-04-10,0.0927,0.025,0.0372,0.0007,0.017,0.0328,0.0415,0.2138
531,2014-04-11,0.0926,0.0247,0.0372,0.0007,0.017,0.0328,0.0416,0.2142
532,2014-04-14,0.0926,0.0247,0.0372,0.0007,0.017,0.0328,0.0416,0.2145
533,2014-04-15,0.0927,0.0248,0.0372,0.0007,0.0169,0.0328,0.0416,0.218
534,2014-04-16,0.0916,0.0245,0.0363,0.0007,0.017,0.0329,0.0417,0.2198
535,2014-04-17,0.0915,0.0245,0.0363,0.0007,0.017,0.033,0.0416,0.2166
536,2014-04-22,0.0915,0.0244,0.0363,0.0007,0.017,0.0329,0.0417,0.2162
537,2014-04-23,0.0916,0.0246,0.0364,0.0007,0.0169,0.0329,0.0417,0.2166
538,2014-04-24,0.0916,0.0246,0.0364,0.0007,0.017,0.0329,0.0417,0.2165
539,2014-04-25,0.0915,0.0246,0.0363,0.0007,0.0169,0.0329,0.0417,0.2166
540,2014-04-28,0.0915,0.0246,0.0363,0.0007,0.0169,0.0328,0.0415,0.216
541,2014-04-29,0.0915,0.0246,0.0363,0.0007,0.0169,0.0328,0.0415,0.2155
542,2014-04-30,0.0916,0.0246,0.0363,0.0006,0.0168,0.0327,0.0415,0.214
543,2014-05-02,0.0914,0.0245,0.0363,0.0006,0.0166,0.0324,0.0412,0.2176
544,2014-05-05,0.0913,0.0246,0.0363,0.0006,0.0165,0.0323,0.0411,0.214
545,2014-05-06,0.0916,0.0248,0.0363,0.0006,0.0165,0.0321,0.0409,0.2127
546,2014-05-07,0.0917,0.0248,0.0363,0.0006,0.0163,0.032,0.0409,0.2127
547,2014-05-08,0.0918,0.0248,0.0363,0.0006,0.0163,0.032,0.0409,0.2144
548,2014-05-09,0.0917,0.0247,0.0363,0.0006,0.0163,0.032,0.0409,0.2144
549,2014-05-12,0.0916,0.0247,0.0363,0.0006,0.0163,0.032,0.0408,0.216
550,2014-05-13,0.0916,0.0247,0.0363,0.0006,0.0163,0.032,0.0408,0.2158
551,2014-05-14,0.0916,0.0248,0.0363,0.0006,0.0163,0.032,0.0408,0.2057
552,2014-05-15,0.0915,0.0247,0.0363,0.0006,0.0163,0.032,0.0409,0.205
553,2014-05-16,0.0914,0.0247,0.0363,0.0006,0.0163,0.032,0.0409,0.2041
554,2014-05-19,0.0914,0.0247,0.0362,0.0006,0.0162,0.0319,0.0409,0.2014
555,2014-05-20,0.0913,0.0246,0.0362,0.0006,0.0163,0.032,0.0409,0.205
556,2014-05-21,0.0916,0.0246,0.0362,0.0006,0.0163,0.032,0.0409,0.2044
557,2014-05-22,0.0916,0.0247,0.0363,0.0006,0.0163,0.0321,0.0409,0.2035
558,2014-05-23,0.0916,0.0246,0.0363,0.0006,0.0163,0.032,0.0409,0.2033
559,2014-05-27,0.0909,0.0246,0.0362,0.0006,0.0163,0.032,0.0409,0.2033
560,2014-05-28,0.0907,0.0246,0.0363,0.0006,0.0163,0.032,0.0409,0.2034
561,2014-05-29,0.0908,0.0247,0.0363,0.0006,0.0163,0.032,0.041,0.192
562,2014-05-30,0.0886,0.0245,0.034,0.0006,0.0163,0.032,0.0411,0.1953
563,2014-06-02,0.0889,0.0245,0.034,0.0006,0.0163,0.032,0.041,0.1956
564,2014-06-03,0.0887,0.0245,0.034,0.0006,0.0163,0.032,0.041,0.1961
565,2014-06-04,0.0887,0.0244,0.034,0.0006,0.0163,0.032,0.041,0.1963
566,2014-06-05,0.0885,0.0243,0.0339,0.0006,0.0163,0.032,0.0411,0.1943
567,2014-06-06,0.0894,0.0243,0.034,0.0006,0.0165,0.0323,0.0412,0.2019
568,2014-06-09,0.0847,0.0243,0.0337,0.0006,0.0165,0.0324,0.0412,0.2019
569,2014-06-10,0.0845,0.024,0.0336,0.0006,0.0165,0.0324,0.0411,0.2005
570,2014-06-11,0.0842,0.024,0.0334,0.0006,0.0165,0.0324,0.0411,0.1992
571,2014-06-13,0.0817,0.0239,0.0328,0.0006,0.0165,0.0324,0.0411,0.1991
572,2014-06-16,0.0817,0.0239,0.0324,0.0006,0.0165,0.0324,0.0411,0.1953
573,2014-06-17,0.0806,0.024,0.0314,0.0006,0.0165,0.0323,0.0411,0.1928
574,2014-06-18,0.0774,0.024,0.031,0.0006,0.0158,0.0318,0.0408,0.1946
